Id, Latency
1, 1430
2, 1458
3, 1429
4, 1420
5, 1429
6, 1420
7, 1413
8, 1429
9, 1458
10, 1440
11, 1419
12, 1418
13, 1442
14, 1429
15, 1451
16, 1418
17, 1421
18, 1425
19, 1418
20, 1429
21, 1493
22, 1442
23, 1424
24, 1477
25, 1461
26, 1438
27, 1422
28, 1429
29, 1457
30, 1424
31, 1436
32, 1433
33, 1434
34, 1425
35, 1414
36, 1427
37, 1419
38, 1430
39, 1422
40, 1434
41, 1455
42, 1429
43, 1525
44, 1427
45, 1414
46, 1426
47, 1425
48, 1420
49, 1472
50, 1436
51, 1472
52, 1425
53, 1449
54, 1437
55, 1418
56, 1437
57, 1425
58, 1432
59, 1426
60, 1429
61, 1425
62, 1410
63, 1432
64, 1446
65, 1417
66, 1454
67, 1465
68, 1425
69, 1437
70, 1415
71, 1434
72, 1435
73, 1429
74, 1453
75, 1418
76, 1426
77, 1460
78, 1427
79, 1428
80, 1460
81, 1429
82, 1442
83, 1449
84, 1420
85, 1442
86, 1457
87, 1451
88, 1434
89, 1433
90, 1444
91, 1407
92, 1430
93, 1435
94, 1437
95, 1452
96, 1408
97, 1429
98, 1423
99, 1420
100, 1452
101, 1428
102, 1440
103, 1461
104, 1444
105, 1417
106, 1429
107, 1415
108, 1455
109, 1409
110, 1417
111, 1443
112, 1426
113, 1436
114, 1459
115, 1467
116, 1438
117, 1442
118, 1436
119, 1440
120, 1461
121, 1435
122, 1440
123, 1437
124, 1423
125, 1438
126, 1448
127, 1437
128, 1462
129, 1453
130, 1433
131, 1409
132, 1437
133, 1450
134, 1422
135, 1448
136, 1436
137, 1453
138, 1427
139, 1454
140, 1456
141, 1451
142, 1456
143, 1447
144, 1460
145, 1424
146, 1447
147, 1443
148, 1474
149, 1429
150, 1469
151, 1429
152, 1427
153, 1471
154, 1432
155, 1435
156, 1465
157, 1439
158, 1446
159, 1466
160, 1436
161, 1468
162, 1425
163, 1463
164, 1438
165, 1500
166, 1451
167, 1452
168, 1431
169, 1429
170, 1455
171, 1434
172, 1436
173, 1443
174, 1450
175, 1442
176, 1432
177, 1438
178, 1441
179, 1426
180, 1434
181, 1464
182, 1450
183, 1461
184, 1477
185, 1466
186, 1444
187, 1420
188, 1477
189, 1462
190, 1433
191, 1433
192, 1433
193, 1428
194, 1433
195, 1453
196, 1434
197, 1455
198, 1427
199, 1461
200, 1459
201, 1445
202, 1444
203, 1453
204, 1413
205, 1454
206, 1496
207, 1483
208, 1452
209, 1433
210, 1434
211, 1462
212, 1450
213, 1447
214, 1447
215, 1427
216, 1438
217, 1449
218, 1438
219, 1428
220, 1423
221, 1457
222, 1434
223, 1449
224, 1435
225, 1420
226, 1460
227, 1446
228, 1429
229, 1422
230, 1445
231, 1447
232, 1411
233, 1515
234, 1425
235, 1437
236, 1463
237, 1438
238, 1433
239, 1484
240, 1459
241, 1444
242, 1433
243, 1426
244, 1443
245, 1440
246, 1445
247, 1432
248, 1434
249, 1425
250, 1443
251, 1439
252, 1425
253, 1458
254, 1425
255, 1423
256, 1429
257, 1455
258, 1456
259, 1440
260, 1437
261, 1421
262, 1438
263, 1439
264, 1450
265, 1455
266, 1433
267, 1438
268, 1454
269, 1447
270, 1427
271, 1415
272, 1467
273, 1442
274, 1467
275, 1501
276, 1452
277, 1457
278, 1446
279, 1449
280, 1461
281, 1433
282, 1429
283, 1446
284, 1420
285, 1417
286, 1440
287, 1425
288, 1433
289, 1434
290, 1441
291, 1432
292, 1447
293, 1420
294, 1428
295, 1436
296, 1444
297, 1449
298, 1480
299, 1444
300, 1422
301, 1426
302, 1429
303, 1445
304, 1527
305, 1429
306, 1431
307, 1445
308, 1443
309, 1416
310, 1437
311, 1430
312, 1488
313, 1450
314, 1437
315, 1437
316, 1428
317, 1420
318, 1426
319, 1427
320, 1439
321, 1474
322, 1453
323, 1462
324, 1433
325, 1468
326, 1433
327, 1422
328, 1437
329, 1417
330, 1468
331, 1440
332, 1433
333, 1425
334, 1429
335, 1427
336, 1418
337, 1451
338, 1435
339, 1501
340, 1461
341, 1428
342, 1454
343, 1460
344, 1439
345, 1425
346, 1472
347, 1424
348, 7758
349, 1425
350, 1452
351, 1432
352, 1449
353, 1433
354, 1441
355, 1467
356, 1440
357, 1438
358, 1427
359, 1434
360, 1427
361, 1435
362, 1428
363, 1458
364, 1430
365, 1504
366, 1431
367, 1427
368, 1441
369, 1424
370, 1426
371, 1439
372, 1431
373, 1498
374, 1453
375, 1441
376, 1444
377, 1482
378, 1431
379, 1445
380, 1430
381, 1469
382, 1429
383, 1439
384, 1438
385, 1430
386, 1426
387, 1441
388, 1417
389, 1460
390, 1434
391, 1421
392, 1426
393, 1425
394, 1429
395, 1422
396, 1414
397, 1429
398, 1456
399, 1443
400, 1468
401, 1438
402, 1455
403, 1437
404, 1480
405, 1418
406, 1457
407, 1424
408, 1475
409, 1458
410, 1422
411, 1445
412, 1521
413, 1423
414, 1424
415, 1427
416, 1445
417, 1441
418, 1448
419, 1491
420, 1436
421, 1423
422, 1443
423, 1455
424, 1431
