Id, Latency
1, 1306
2, 4983
3, 1279
4, 1285
5, 1276
6, 1283
7, 1276
8, 1276
9, 1307
10, 1298
11, 1286
12, 1284
13, 1294
14, 1317
15, 1314
16, 1277
17, 1288
18, 1293
19, 1279
20, 1280
21, 1296
22, 1273
23, 1334
24, 1277
25, 1277
26, 1279
27, 1299
28, 1280
29, 1290
30, 1274
31, 1296
32, 1286
33, 1284
34, 1279
35, 1286
36, 1340
37, 1358
38, 1280
39, 1327
40, 1277
41, 1280
42, 1286
43, 1290
44, 1285
45, 1282
46, 1299
47, 1300
48, 1282
49, 1279
50, 1277
51, 1281
52, 1289
53, 1278
54, 1290
55, 1280
56, 1287
57, 1278
58, 1284
59, 1291
60, 1321
61, 1280
62, 1308
63, 1284
64, 1315
65, 1289
66, 1282
67, 1279
68, 1298
69, 1308
70, 1302
71, 1282
72, 1300
73, 1281
74, 1284
75, 1283
76, 1286
77, 1279
78, 1282
79, 1283
80, 1279
81, 1283
82, 1287
83, 1288
84, 1284
85, 1307
86, 1289
87, 1280
88, 1278
89, 1305
90, 1282
91, 1296
92, 1347
93, 1280
94, 1287
95, 1301
96, 1284
97, 1282
98, 1277
99, 1285
100, 1280
101, 1307
102, 1279
103, 1292
104, 1293
105, 1312
106, 1291
107, 1286
108, 1290
109, 1281
110, 1297
111, 1289
112, 1301
113, 1301
114, 1306
115, 1280
116, 1293
117, 1285
118, 1284
119, 1306
120, 1281
121, 1291
122, 1305
123, 1303
124, 1304
125, 1328
126, 1286
127, 1314
128, 1285
129, 1292
130, 1288
131, 1342
132, 1295
133, 1289
134, 1280
135, 1280
136, 1291
137, 1282
138, 1307
139, 1325
140, 1277
141, 1306
142, 1397
143, 1297
144, 1315
145, 1291
146, 1282
147, 1300
148, 1299
149, 1288
150, 1302
151, 1298
152, 1295
153, 1286
154, 1308
155, 1290
156, 1289
157, 1288
158, 1282
159, 1320
160, 1298
161, 1308
162, 1306
163, 1282
164, 1281
165, 1318
166, 1304
167, 1300
168, 1302
169, 1283
170, 1280
171, 1290
172, 1301
173, 1340
174, 1299
175, 1287
176, 1292
177, 1306
178, 1296
179, 1305
180, 1304
181, 1294
182, 1327
183, 1332
184, 1290
185, 1279
186, 1292
187, 1321
188, 1296
189, 1284
190, 1300
191, 1281
192, 1296
193, 1293
194, 1289
195, 1277
196, 1294
197, 1292
198, 1288
199, 1282
200, 1299
201, 1292
202, 1282
203, 1299
204, 1288
205, 1283
206, 1278
207, 1297
208, 1291
209, 1293
210, 1283
211, 1298
212, 1280
213, 1304
214, 1285
215, 1296
216, 1281
217, 1298
218, 1314
219, 1309
220, 1285
221, 1282
222, 1288
223, 1323
224, 1341
225, 1295
226, 1293
227, 1286
228, 1290
229, 1286
230, 1293
231, 1293
232, 1290
233, 1301
234, 1320
235, 1317
236, 1301
237, 1303
238, 1306
239, 1280
240, 1305
241, 1283
242, 1296
243, 1319
244, 1299
245, 1297
246, 1281
247, 1295
248, 1298
249, 1293
250, 1310
251, 1281
252, 1320
253, 1317
254, 1282
255, 1282
256, 1293
257, 1304
258, 1354
259, 1285
260, 1320
261, 1300
262, 1304
263, 1281
264, 1280
265, 1313
266, 1292
267, 1299
268, 1285
269, 1293
270, 1325
271, 1305
272, 1287
273, 1291
274, 1302
275, 1292
276, 1281
277, 1287
278, 1325
279, 1307
280, 1325
281, 1280
282, 1294
283, 1301
284, 1298
285, 1303
286, 1286
287, 1304
288, 1374
289, 1287
290, 1322
291, 1342
292, 1296
293, 1285
294, 1307
295, 1310
296, 1294
297, 1319
298, 1329
299, 1305
300, 1292
301, 1284
302, 1280
303, 1293
304, 1292
305, 1297
306, 1351
307, 1292
308, 1330
309, 1293
310, 1292
311, 1290
312, 1310
313, 1320
314, 1302
315, 1289
316, 1300
317, 1297
318, 1293
319, 1295
320, 1296
321, 1282
322, 3388
323, 1299
324, 1281
325, 1280
326, 1292
327, 1346
328, 1370
329, 1276
330, 1299
331, 1281
332, 1292
333, 1285
334, 1337
335, 1297
336, 1318
337, 1291
338, 1287
339, 1325
340, 1293
341, 1286
342, 1278
343, 1298
344, 1277
345, 1294
346, 1288
347, 1302
348, 1330
349, 1296
350, 1316
351, 1299
352, 1281
353, 1306
354, 1301
355, 1285
356, 1287
357, 1293
358, 1342
359, 1361
360, 1291
361, 1315
362, 1292
363, 1284
364, 1290
365, 1293
366, 1306
367, 1290
368, 1292
369, 1334
370, 1297
371, 1300
372, 1303
373, 1281
374, 1285
375, 1350
376, 1293
377, 1342
378, 1278
379, 1285
380, 1305
381, 1319
382, 1324
383, 1327
384, 1328
385, 1309
386, 1321
387, 1322
388, 1306
389, 1325
390, 1303
391, 1282
392, 1290
393, 1284
394, 1342
395, 1336
396, 1290
397, 1301
398, 1281
399, 1309
400, 1301
401, 1317
402, 1344
403, 1295
404, 1292
405, 1288
406, 1302
407, 1281
408, 1286
409, 1310
410, 1291
411, 1289
412, 1297
413, 1299
414, 1297
415, 1328
416, 1279
417, 1295
418, 1304
419, 1289
420, 1297
421, 1291
422, 1284
423, 1291
424, 1289
425, 1294
426, 1296
427, 1291
428, 1297
429, 1310
430, 1282
431, 1297
432, 1291
433, 1293
434, 1290
435, 1280
436, 1290
437, 1323
438, 1292
439, 1293
440, 1280
441, 1280
442, 1283
443, 1329
444, 1309
445, 1293
446, 1283
447, 1294
448, 1327
449, 1388
450, 1341
451, 1313
452, 1397
453, 1287
454, 1285
455, 1296
456, 1295
457, 1303
458, 1284
459, 1288
460, 1379
461, 1321
462, 1291
463, 1308
464, 1307
465, 1297
466, 1304
467, 1293
468, 1315
469, 1312
470, 1282
471, 1296
472, 1275
473, 1300
474, 1312
475, 1321
476, 1292
477, 1323
478, 1310
479, 1283
480, 1284
481, 1281
482, 1277
483, 1291
484, 1352
485, 1285
486, 1279
487, 1279
488, 1308
489, 1281
490, 1328
491, 1308
492, 1354
493, 1294
494, 1289
495, 1331
496, 1291
497, 1307
498, 1293
499, 1307
500, 1279
501, 1295
502, 1281
503, 1297
504, 1302
505, 1296
506, 1316
507, 1288
508, 1291
509, 1292
510, 1296
511, 1286
512, 1285
513, 1295
514, 1286
515, 1295
516, 1293
517, 1295
518, 1293
519, 1284
520, 1284
521, 1302
522, 1311
523, 1289
524, 1302
525, 1288
526, 1286
527, 1295
528, 1292
529, 1298
530, 1316
531, 1291
532, 1283
533, 1292
534, 1300
535, 1322
536, 1294
537, 1300
538, 1295
539, 1286
540, 1287
541, 1277
542, 1291
543, 1292
544, 1288
545, 1319
546, 1288
547, 1282
548, 1323
549, 1296
550, 1299
551, 1296
552, 1312
553, 1278
554, 1324
555, 1283
556, 1278
557, 1283
558, 1280
559, 1298
560, 1300
561, 1286
562, 1286
563, 1297
564, 1280
565, 1300
566, 1332
567, 1289
568, 1287
569, 1293
570, 1281
571, 1288
572, 1290
573, 1285
574, 1284
575, 1292
576, 1288
577, 1292
578, 1292
579, 1284
580, 1284
581, 1278
582, 1291
583, 1342
584, 1281
585, 1289
586, 1294
587, 1298
588, 1312
589, 1283
590, 1297
591, 1277
592, 1283
593, 1291
594, 1301
595, 1287
596, 1300
597, 1283
598, 1293
599, 1292
600, 1305
601, 1311
602, 1292
603, 1282
604, 1296
605, 1294
606, 1283
607, 1280
608, 1287
609, 1288
610, 1310
611, 1283
612, 1296
613, 1314
614, 1310
615, 1282
616, 1283
617, 1293
618, 1280
619, 1279
620, 1310
621, 1286
622, 1299
623, 1301
624, 1290
625, 1318
626, 1295
627, 1278
628, 1296
629, 1303
630, 1285
631, 1315
632, 1284
633, 1336
634, 1283
635, 1321
636, 1278
637, 1288
638, 1285
639, 1285
640, 1280
641, 1309
642, 1287
643, 1353
644, 1318
645, 1295
646, 1281
647, 1291
648, 1281
649, 1297
650, 1296
651, 1297
652, 1292
653, 1278
654, 1282
655, 1310
656, 1279
657, 1309
658, 1286
659, 1282
660, 1293
661, 1293
662, 1304
663, 1282
664, 1288
665, 1285
666, 1292
667, 1318
668, 1306
669, 1293
670, 1281
671, 1286
672, 1283
673, 1284
674, 1280
675, 1287
676, 1298
677, 1297
678, 1323
679, 1294
680, 1293
681, 1303
682, 1311
683, 1292
684, 1283
685, 1280
686, 1286
687, 1282
688, 1286
689, 1304
690, 1283
691, 1289
692, 1338
693, 1297
694, 1281
695, 1303
696, 1307
697, 1315
698, 1317
699, 1288
700, 1306
701, 1329
702, 1329
703, 1305
704, 1282
705, 1291
706, 1297
707, 1321
708, 1294
709, 1306
710, 1278
711, 1290
712, 1316
713, 1304
714, 1289
715, 1279
716, 1316
717, 1332
718, 1277
719, 1294
720, 1302
721, 1294
722, 1297
723, 1301
724, 1293
725, 1301
726, 1289
727, 1281
728, 1294
729, 1292
730, 1287
731, 1294
732, 1305
733, 1313
734, 1290
735, 1279
736, 1295
737, 1322
738, 1290
739, 1302
740, 1293
741, 1285
742, 1313
743, 1301
744, 1284
745, 1291
746, 1302
747, 1309
748, 1297
749, 1303
750, 1285
751, 1284
752, 1282
753, 1287
754, 1286
755, 1307
756, 1284
757, 1297
758, 1281
759, 1294
760, 1278
761, 1314
762, 1300
763, 1299
764, 1305
765, 1286
766, 1292
767, 1286
768, 1304
769, 1291
770, 1299
771, 1318
772, 1292
773, 1278
774, 1298
775, 1280
776, 1305
777, 1296
778, 1295
779, 1302
780, 1280
781, 1295
782, 1283
783, 1295
784, 1283
785, 1287
786, 1287
787, 1286
788, 1281
789, 1283
790, 1284
791, 1290
792, 1309
793, 1278
794, 1281
795, 1280
796, 1299
797, 1289
798, 1293
799, 1289
800, 1297
801, 1290
802, 1299
803, 1281
804, 1289
805, 1309
806, 1297
807, 1299
808, 1280
809, 1302
810, 1297
811, 1300
812, 1287
813, 1295
814, 1279
815, 1285
816, 1300
817, 1292
818, 1287
819, 1303
820, 1327
821, 1306
822, 1300
823, 1297
824, 1280
825, 1289
826, 1288
827, 1279
828, 1319
829, 1280
830, 1285
831, 1288
832, 1290
833, 1283
834, 1284
835, 1305
836, 1299
837, 1300
838, 1351
839, 1299
840, 1295
841, 1292
842, 1323
843, 1282
844, 1286
845, 1305
846, 1290
847, 1296
848, 1305
849, 1296
850, 1279
851, 1284
852, 1329
853, 1302
854, 1290
855, 1292
856, 1317
857, 1304
858, 1287
859, 1303
860, 1280
861, 1295
862, 1320
863, 1278
864, 1289
865, 1318
866, 1292
867, 1291
868, 1287
869, 1283
870, 1286
871, 1291
872, 1294
873, 1315
874, 1295
875, 1292
876, 1288
877, 1296
878, 1326
879, 1294
880, 1313
881, 1314
882, 1296
883, 1327
884, 1287
885, 1276
886, 1292
887, 1330
888, 1301
889, 1302
890, 1279
891, 1305
892, 1303
893, 1284
894, 1298
895, 1281
896, 1289
897, 1302
898, 1297
899, 1295
900, 1301
901, 1297
902, 1288
903, 1297
904, 1286
905, 1290
906, 1298
907, 1283
908, 1292
909, 1300
910, 1287
911, 1313
912, 1317
913, 1297
914, 1280
915, 1293
916, 1283
917, 1277
918, 1294
919, 1293
920, 1301
921, 1294
922, 1293
923, 1296
924, 1321
925, 1297
926, 1293
927, 1288
928, 1291
929, 1293
930, 1294
931, 1302
932, 1287
933, 1295
934, 1306
935, 1300
936, 1318
937, 1298
938, 1290
939, 1301
940, 1294
941, 1278
942, 1321
943, 1293
944, 1299
945, 1286
946, 1293
947, 1277
948, 1293
949, 1316
950, 1291
951, 1297
952, 1336
953, 1291
954, 1297
955, 1295
956, 1277
957, 1292
958, 1305
959, 1294
960, 1293
961, 1285
962, 1280
963, 1297
964, 1301
965, 1280
966, 1289
967, 1287
968, 1290
969, 1280
970, 1290
971, 1288
972, 1283
973, 1290
974, 1285
975, 1276
976, 1281
977, 1339
978, 1293
979, 1292
980, 1299
981, 1293
982, 1283
983, 1287
984, 1304
985, 1292
986, 1289
987, 1294
988, 1290
989, 1289
990, 1295
991, 1290
992, 1289
993, 1286
994, 1312
995, 1295
996, 1293
997, 1287
998, 1328
999, 1334
1000, 1322
1001, 1297
1002, 1299
1003, 1297
1004, 1299
1005, 1293
1006, 1291
1007, 1294
1008, 1297
1009, 1328
1010, 1289
1011, 1288
1012, 1299
1013, 1278
1014, 1303
1015, 1304
1016, 1281
1017, 1287
1018, 1280
1019, 1299
1020, 1295
1021, 1290
1022, 1283
1023, 1281
1024, 1334
1025, 1327
1026, 1300
1027, 1289
1028, 1280
1029, 1286
1030, 1291
1031, 1290
1032, 1296
1033, 1293
1034, 1288
1035, 1299
1036, 1292
1037, 1290
1038, 1288
1039, 1291
1040, 1301
1041, 1334
1042, 1320
1043, 1287
1044, 1280
1045, 1292
1046, 1324
1047, 1303
1048, 1288
1049, 1293
1050, 1287
1051, 1290
1052, 1298
1053, 1291
1054, 1292
1055, 1291
1056, 1298
1057, 1293
1058, 1295
1059, 1303
1060, 1282
1061, 1281
1062, 1288
1063, 1289
1064, 1289
1065, 1311
1066, 1296
1067, 1285
1068, 1292
1069, 1327
1070, 1292
1071, 1346
1072, 1292
1073, 1323
1074, 1311
1075, 1322
1076, 1296
1077, 1305
1078, 1311
1079, 1294
1080, 1286
1081, 1288
1082, 1294
1083, 1289
1084, 1278
1085, 1286
1086, 1289
1087, 1302
1088, 1296
1089, 1290
1090, 1292
1091, 1288
1092, 1286
1093, 1289
1094, 1287
1095, 1292
1096, 1291
1097, 1297
1098, 1279
1099, 1292
1100, 1326
1101, 1293
1102, 1322
1103, 1292
1104, 1293
1105, 1296
1106, 1290
1107, 1293
1108, 1280
1109, 1285
1110, 1293
1111, 1295
1112, 1293
1113, 1300
1114, 1292
1115, 1289
1116, 1301
1117, 1288
1118, 1290
1119, 1298
1120, 1296
1121, 1279
1122, 1298
1123, 1301
1124, 1293
1125, 1327
1126, 1290
1127, 1287
1128, 1292
1129, 1290
1130, 1296
1131, 1293
1132, 1326
1133, 1288
1134, 1300
1135, 1299
1136, 1291
1137, 1297
1138, 1287
1139, 1288
1140, 1345
1141, 1324
1142, 1291
1143, 1290
1144, 1292
1145, 1341
1146, 1295
1147, 1288
1148, 1322
1149, 1304
1150, 1286
1151, 1299
1152, 1308
1153, 1304
1154, 1288
1155, 1295
1156, 1291
1157, 1291
1158, 1293
1159, 1316
1160, 1293
1161, 1294
1162, 1293
1163, 1297
1164, 1293
1165, 1320
1166, 1275
1167, 1291
1168, 1315
1169, 1293
1170, 1321
1171, 1294
1172, 1295
1173, 1300
1174, 1294
1175, 1315
1176, 1295
1177, 1295
1178, 1286
1179, 1320
1180, 1292
1181, 1305
1182, 1289
1183, 1292
1184, 1317
1185, 1289
1186, 1297
1187, 1291
1188, 1291
1189, 1294
1190, 1291
1191, 1285
1192, 1294
1193, 1343
1194, 1292
1195, 1297
1196, 1300
1197, 1298
1198, 1290
1199, 1292
1200, 1293
1201, 1288
1202, 1301
1203, 1359
1204, 1290
1205, 1297
1206, 1293
1207, 1297
1208, 1291
1209, 1291
1210, 1291
1211, 1313
1212, 1293
1213, 1290
1214, 1295
1215, 1300
1216, 1302
1217, 1290
1218, 1291
1219, 1290
1220, 1290
1221, 1282
1222, 1347
1223, 1289
1224, 1325
1225, 1294
1226, 1297
1227, 1286
1228, 1289
1229, 1352
1230, 1279
1231, 1291
1232, 1286
1233, 1325
1234, 1313
1235, 1295
1236, 1324
1237, 1290
1238, 1310
1239, 1300
1240, 1289
1241, 1325
1242, 1292
1243, 1293
1244, 1285
1245, 1295
1246, 1288
1247, 1291
1248, 1298
1249, 1279
1250, 1289
1251, 1278
1252, 1303
1253, 1280
1254, 1295
1255, 1294
1256, 1290
1257, 1293
1258, 1290
1259, 1288
1260, 1293
1261, 1297
1262, 1299
1263, 1291
1264, 1291
1265, 1293
1266, 1300
1267, 1290
1268, 1296
1269, 1298
1270, 1293
1271, 1307
1272, 1298
