Id, Latency
1, 1437
2, 1440
3, 1430
4, 1435
5, 1436
6, 1434
7, 1423
8, 1459
9, 1432
10, 1443
11, 1428
12, 1431
13, 1426
14, 1429
15, 1435
16, 1436
17, 1431
18, 1432
19, 1426
20, 1429
21, 1439
22, 1445
23, 1426
24, 1478
25, 1427
26, 1427
27, 1440
28, 1434
29, 1426
30, 1424
31, 1435
32, 1424
33, 1422
34, 1434
35, 1431
36, 1430
37, 1462
38, 1468
39, 1422
40, 1431
41, 1440
42, 1420
43, 1458
44, 1446
45, 1438
46, 1439
47, 1422
48, 1434
49, 1430
50, 1459
51, 1426
52, 1417
53, 1423
54, 1429
55, 1439
56, 1485
57, 1422
58, 1442
59, 1446
60, 1432
61, 1426
62, 1428
63, 1434
64, 1421
65, 1424
66, 1432
67, 1444
68, 1455
69, 1434
70, 1423
71, 1434
72, 1430
73, 1431
74, 1474
75, 1429
76, 1448
77, 1447
78, 1441
79, 1424
80, 1430
81, 1427
82, 1454
83, 1424
84, 1426
85, 1507
86, 1446
87, 1440
88, 1422
89, 1429
90, 1437
91, 1435
92, 1423
93, 1424
94, 1432
95, 1434
96, 1459
97, 1429
98, 1429
99, 1446
100, 1444
101, 1425
102, 1425
103, 1428
104, 1421
105, 1462
106, 1432
107, 1456
108, 1446
109, 1433
110, 1440
111, 1445
112, 1430
113, 1476
114, 1440
115, 1435
116, 1441
117, 1435
118, 1438
119, 1472
120, 1452
121, 1448
122, 1451
123, 1435
124, 1445
125, 1436
126, 1429
127, 1435
128, 1469
129, 1433
130, 1443
131, 1463
132, 1441
133, 1448
134, 1436
135, 1468
136, 1453
137, 1452
138, 1435
139, 1438
140, 1449
141, 1438
142, 1438
143, 1448
144, 1435
145, 1437
146, 1452
147, 1463
148, 1423
149, 1455
150, 1439
151, 1452
152, 1431
153, 1430
154, 1426
155, 1435
156, 1454
157, 1439
158, 1434
159, 1442
160, 1461
161, 1428
162, 1433
163, 1475
164, 1444
165, 1439
166, 1440
167, 1484
168, 1446
169, 1426
