Id, Latency
1, 487
2, 504
3, 479
4, 466
5, 456
6, 492
7, 492
8, 495
9, 470
10, 494
11, 553
12, 463
13, 542
14, 573
15, 496
16, 448
17, 505
18, 491
19, 481
20, 506
21, 489
22, 475
23, 509
24, 487
25, 484
26, 492
27, 526
28, 465
29, 500
30, 507
31, 446
32, 501
33, 550
34, 549
35, 517
36, 512
37, 448
38, 459
39, 486
40, 478
41, 533
42, 458
43, 488
44, 493
45, 455
46, 492
47, 552
48, 469
49, 490
50, 474
51, 476
52, 464
53, 466
54, 480
55, 459
56, 474
57, 471
58, 468
59, 483
60, 491
61, 473
62, 479
63, 467
64, 522
65, 523
66, 467
67, 464
68, 447
69, 535
70, 467
71, 491
72, 475
73, 485
74, 460
75, 504
76, 500
77, 460
78, 464
79, 456
80, 455
81, 490
82, 481
83, 467
84, 505
85, 462
86, 468
87, 456
88, 455
89, 505
90, 490
91, 506
92, 508
93, 478
94, 488
95, 451
96, 498
97, 516
98, 454
99, 476
100, 479
101, 483
102, 507
103, 476
104, 469
105, 467
106, 575
107, 499
108, 526
109, 484
110, 562
111, 447
112, 469
113, 467
114, 511
115, 465
116, 471
117, 470
118, 467
119, 495
120, 491
121, 495
122, 500
123, 499
124, 519
125, 454
126, 456
127, 458
128, 497
129, 456
130, 450
131, 500
132, 533
133, 496
134, 521
135, 484
136, 464
137, 476
138, 468
139, 483
140, 502
141, 467
142, 537
143, 533
144, 468
145, 453
146, 467
147, 467
148, 488
149, 494
150, 466
151, 493
152, 490
153, 456
154, 474
155, 472
156, 487
157, 479
158, 465
159, 468
160, 522
161, 471
162, 443
163, 468
164, 473
165, 471
166, 470
167, 509
168, 485
169, 491
170, 471
171, 536
172, 469
173, 460
174, 476
175, 517
176, 451
177, 478
178, 498
179, 502
180, 460
181, 478
182, 472
183, 486
184, 462
185, 473
186, 477
187, 464
188, 500
189, 526
190, 467
191, 465
192, 495
193, 549
194, 470
195, 465
196, 505
197, 484
198, 487
199, 457
200, 523
201, 485
202, 461
203, 470
204, 492
205, 460
206, 489
207, 457
208, 549
209, 467
210, 465
211, 464
212, 451
213, 532
214, 509
215, 463
216, 483
217, 462
218, 517
219, 450
220, 505
221, 578
222, 492
223, 510
224, 467
225, 472
226, 492
227, 487
228, 488
229, 531
230, 452
231, 500
232, 465
233, 486
234, 494
235, 498
236, 539
237, 504
238, 497
239, 491
240, 478
241, 462
242, 504
243, 471
244, 474
245, 471
246, 494
247, 491
248, 499
249, 508
250, 470
251, 524
252, 510
253, 504
254, 455
255, 475
256, 533
257, 497
258, 451
259, 486
260, 497
261, 492
262, 515
263, 496
264, 487
265, 498
266, 473
267, 471
268, 501
269, 497
270, 499
271, 465
272, 460
273, 482
274, 472
275, 517
276, 475
277, 507
278, 503
279, 494
280, 501
281, 544
282, 465
283, 498
284, 455
